,SRR14291145,SRR14291146,SRR14291147,SRR14291148,SRR14291149,SRR14291150,SRR14291151,SRR14291152,SRR14291153,SRR14291154,SRR14291155,SRR14291156,SRR14291157,SRR14291158,SRR14291159,SRR14291160,SRR14291161,SRR14291162,SRR14291163,SRR14291164,SRR14291165
Formosa sp. L2A11,0.0007032945049646731,0.0005953735505961674,0.00040352563033393626,0.000572368296103811,0.0,0.0,0.0005442109174929602,0.0002943085481012231,0.0004213432845253954,0.0005596050929037722,0.0005109440736874253,0.0008556641023013986,0.0008179474595680109,0.0008605368848646725,0.0010791980263626494,0.0014137404081026764,0.001757085877357977,0.0013020120426098464,0.00135439654726397,0.001342713944229469,0.0007862588903415959
Salegentibacter sp. T436,0.0005079349202522639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004278320511506993,0.0,0.0,0.0,0.0010161259183237986,0.0007714035559132583,0.0014355517392877794,0.000677198273631985,0.0009798182836269099,0.0009921838378120138
Limnochorda pilosa,0.0002735034185973729,0.0,0.0004304273390228654,0.0003642343702478797,0.00044639013860413805,0.0003862031386377983,0.000388722083923543,0.0009508430015577979,0.0004213432845253954,0.00040415923376383546,0.0,0.0,0.0005076915266284206,0.0007785809910680368,0.0006043508947630836,0.0007068702040513382,0.0017999416304642693,0.0010015477250844972,0.0010293413759206171,0.0009072391515063981,0.0008798611391917858
Sphingobium chlorophenolicum,0.00035164725248233654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007285478028069662,0.0,0.0,0.0,0.0
Candidatus Pelagibacter sp. HIMB1321,0.00031257533553985474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027020971651623115,0.0,0.0,0.0,0.0,0.0,0.0005675437108812151,0.0002979672403980734,0.0,0.0
Metallosphaera hakonensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005301526530385037,0.0006428362965943819,0.0,0.0,0.0,0.0
Pedobacter sp. SL55,0.0004493270448385412,0.0,0.0,0.0,0.0,0.0010181719109541955,0.0009070181958216005,0.0007923691679648315,0.0005969029864109768,0.0010570318421515698,0.0007199666492868266,0.00027020971651623115,0.0019461508520756121,0.001065426619356261,0.0025469073422158526,0.000485973265285295,0.0005999805434880897,0.001669246208474162,0.0007855499974131026,0.0006169226230243506,0.00024336584701049394
Sphingomonas bisphenolicum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036222590535535154,0.0,0.0,0.0,0.0,0.0005641016962538007,0.0,0.0009928621842536375,0.0,0.0,0.0,0.0,0.0,0.0
Flavobacterium marginilacus,0.0023443150165489107,0.0006615261673290748,0.0005649358824675109,0.0003642343702478797,0.0004145051287038424,0.0005266406435969977,0.0008292737790368919,0.0006338953343718653,0.0003511194037711629,0.0007150509520437089,0.0006038429961760481,0.0015537058699683292,0.0014384593254471916,0.0006966250972714014,0.001899388526398263,0.0007068702040513382,0.0012428168400824716,0.001368781890948813,0.001083517237811176,0.0013064243781692132,0.00028080674655056993
Streptomyces roseirectus,0.0006642225880221913,0.0005953735505961674,0.0,0.0,0.0,0.0,0.0,0.0005206997389483178,0.0,0.0,0.0,0.0014186010117102135,0.0,0.0004917353627798128,0.0006043508947630836,0.0,0.0008142593090195503,0.000834623104237081,0.0005688465498508673,0.0,0.0003369680958606839
Campylobacter avium,0.00035164725248233654,0.0,0.0,0.0,0.0,0.0007372969010357969,0.0010625070293910175,0.00036222590535535154,0.0008075746286736745,0.0005285159210757849,0.00046449461244311394,0.00033776214564528893,0.0004512813570030405,0.0,0.0,0.0,0.0,0.0009013929525760475,0.0005688465498508673,0.0005443434909038388,0.00028080674655056993
Arthrobacter sp. NicSoilB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008142593090195503,0.000701083407559148,0.000406318964179191,0.0007257913212051184,0.0
Nitrobacter hamburgensis,0.0006056147126084685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014411184880865663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhizorhabdus wittichii,0.0,0.0,0.0005111324650896526,0.0,0.0,0.0,0.0,0.0007470909297954125,0.0009129104498050235,0.0009637643266676077,0.0,0.0,0.0004512813570030405,0.0006966250972714014,0.0012087017895261673,0.0016788167346219283,0.0,0.0,0.0007313741355225438,0.0009435287175666539,0.0006926566414914058
Thioalkalivibrio versutus,0.00029303937706861384,0.0,0.00037662392164500725,0.0,0.0005101601584047292,0.0,0.0003368924727337373,0.00047542150077889894,0.0005266791056567443,0.00034198089010786077,0.0004412698818209582,0.0,0.0009871779684441512,0.0,0.0005180150526540718,0.0,0.0,0.0004340040142032822,0.0003250551713433528,0.0,0.00022464539724045593
Pseudomonas sp. B21-040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008142593090195503,0.0004340040142032822,0.0,0.0013064243781692132,0.0
Luteibacter rhizovicinus,0.00025396746012613193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029952719632060794
Pseudomonas syringae,0.0020708115979515373,0.0021830363521859473,0.0,0.0029138749619830374,0.0009884353069091628,0.001123500039673595,0.0017362919748584922,0.0016526556931837915,0.001825820899610047,0.0014611910759154052,0.0010683376086191622,0.004571047704399577,0.002087176276139062,0.002294765026305793,0.002331067736943323,0.0031367365304778134,0.004542709829266966,0.0021366351468469274,0.003250551713433528,0.002286242661796123,0.0015163564313730776
Bradyrhizobium canariense,0.001445660926871828,0.0,0.0019638247342918234,0.0,0.0,0.0,0.001580803141289075,0.0015168209786755346,0.0019311567207413957,0.0,0.0,0.0009006990550541039,0.0014384593254471916,0.002622588601492335,0.0038851128949055377,0.0038436067345291518,0.003042758470546741,0.001769400980982612,0.002546265508856264,0.0,0.0006177748424112538
Desulfolutivibrio sulfodismutans,0.0004102551278960593,0.0,0.0002690170868892909,0.0003902511109798711,0.0,0.0,0.0003368924727337373,0.0008376474061342504,0.0003862313441482791,0.0,0.00034837095933233544,0.0,0.001043588138069531,0.0008195589379663546,0.002028892289561781,0.0007952289795577554,0.0011571053338698873,0.0009347778767455308,0.0005688465498508673,0.0007983704533256303,0.0005428930433311019
Jiangella alkaliphila,0.0,0.0,0.0,0.0,0.0,0.0,0.0005442109174929602,0.000769730048880122,0.0,0.0,0.0,0.0,0.0011282033925076014,0.0011064045662545787,0.0019425564474527689,0.0012370228570898418,0.0008571150621258424,0.000834623104237081,0.00048758275701502924,0.00047176435878332695,0.0004305703447108739
Citricoccus sp. I39-566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004075041435247705,0.0,0.0,0.00046449461244311394,0.0,0.0,0.0,0.0010360301053081436,0.0,0.0,0.0,0.000406318964179191,0.0,0.00037440899540075993
Nonomuraea coxensis,0.00019535958471240923,0.0004961446254968062,0.0005380341737785818,0.0,0.0006058151881056159,0.0004213125148775982,0.00041463688951844595,0.0009961212397272168,0.000491567165279628,0.00037307006193584814,0.0,0.0,0.0007333322051299409,0.0,0.0011223659474171553,0.002562404489686101,0.002099931902208314,0.0024704843885417598,0.0011106051687564554,0.0019233470011935639,0.0009173020387318617
Burkholderia pseudomallei,0.001250301342159419,0.0,0.0,0.0,0.0,0.0,0.0024878213371106756,0.0018111295267767575,0.0,0.0,0.0,0.00033776214564528893,0.0005076915266284206,0.0022128091325091573,0.0025037394211613467,0.0,0.013970975512651234,0.005475127563795252,0.00403610171084663,0.01085058025201652,0.0
Pseudomonas xantholysinigenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037440899540075993
Corynebacterium auriscanis,0.00023443150165489103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004953844802797571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rahnella victoriana,0.0,0.0,0.0,0.0003902511109798711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097194653057059,0.0,0.0008012381800675979,0.0006501103426867056,0.0009798182836269099,0.0005616134931011399
Sphingomonas hengshuiensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003948711873776604,0.0,0.0009496942631991315,0.0,0.0,0.0004340040142032822,0.0003792310332339116,0.0,0.0
Brevibacterium aurantiacum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000815008287049541,0.0,0.0,0.0,0.0019365029683663234,0.001043588138069531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methanohalophilus halophilus,0.0,0.0007276787840619824,0.0,0.0,0.0007014702178065026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020592494747041795
Actinoplanes teichomyceticus,0.0002735034185973729,0.0004961446254968062,0.0,0.0003382176295158883,0.0,0.0005617500198367975,0.00031097766713883445,0.0009961212397272168,0.0,0.0,0.0,0.0,0.0005358966114411106,0.0008605368848646725,0.0014677093158532032,0.0011486640815834247,0.0008571150621258424,0.0010015477250844972,0.000812637928358382,0.0008346600193858862,0.0003556885456307219
Mycoplasmopsis cynos,0.00042979108636730025,0.0,0.0,0.0,0.0,0.0003862031386377983,0.00028506286154393156,0.0002263911908470947,0.0,0.0,0.0,0.0005404194330324623,0.0,0.0,0.0,0.000485973265285295,0.0005999805434880897,0.0009681628009150141,0.00046049482606974975,0.0010161078496871657,0.0009547429382719378
Chryseobacterium sp. 3008163,0.0014261249684005871,0.0,0.0,0.0,0.0,0.0,0.0,0.00027166942901651366,0.0,0.0,0.0,0.0015311883935919767,0.0013256389861964315,0.001065426619356261,0.0025037394211613467,0.0,0.0005999805434880897,0.0013020120426098464,0.000677198273631985,0.0007983704533256303,0.0005428930433311019
Pseudomonas sp. B21-031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006364952921812919
Actinocatenispora thailandica,0.0,0.0,0.000322820504267149,0.0,0.0,0.0,0.0003628072783286401,0.0007018126916259936,0.0006320149267880931,0.00037307006193584814,0.0,0.0,0.0005358966114411106,0.0007376030441697192,0.0011223659474171553,0.0012370228570898418,0.000685692049700674,0.0005007738625422486,0.0005146706879603086,0.0,0.0
Planococcus sp. N022,0.0005470068371947458,0.0003307630836645374,0.00048423075640072357,0.0003902511109798711,0.0003826201188035469,0.0,0.0006737849454674746,0.0007470909297954125,0.0,0.0006217834365597468,0.0005109440736874253,0.0004278320511506993,0.0014102542406345016,0.001721073769729345,0.001899388526398263,0.0017229961223751368,0.0012428168400824716,0.0013353969667793295,0.0009209896521394995,0.0006895017551448625,0.0008985815889618237
Lysobacter terrestris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029952719632060794
Corynebacterium uberis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033958678627064203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000270879309452794,0.0,0.0003556885456307219
Staphylococcus felis,0.0005274708787235048,0.0,0.0,0.0002861841480519055,0.0,0.0,0.0004405516951133488,0.0006112562152871557,0.0,0.0005596050929037722,0.0005109440736874253,0.0006530068149142253,0.00031025593293959033,0.0,0.0008633584210901194,0.0013253816325962593,0.0017142301242516849,0.0022701748435248604,0.001218956892537573,0.0011975556799884454,0.0003369680958606839
Biavirus raunefjordenense,0.00019535958471240923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004285575310629212,0.0,0.0,0.0,0.0
Nonlabens sp. MB-3u-79,0.0010549417574470096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002229230161258907,0.0,0.0,0.0,0.0,0.0,0.0,0.0002979672403980734,0.0,0.0
Sulfuricurvum kujiense,0.0,0.0,0.00029591879557821994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003338492416948324,0.0,0.0,0.0002620862967805319
Spirosoma aureum,0.0013675170929868645,0.0007607550924284361,0.000322820504267149,0.0005983850368358024,0.0,0.0005617500198367975,0.0005701257230878631,0.0006791735725412841,0.0,0.0,0.0004877193430652696,0.0006304893385378727,0.0005641016962538007,0.0009834707255596256,0.0018562206053437571,0.0016788167346219283,0.001671374371145393,0.000834623104237081,0.001218956892537573,0.0009798182836269099,0.0008424202396517097
Aristaeella hokkaidonensis,0.0031452893138697886,0.003406859761744736,0.004627093894495803,0.003772427406138754,0.003730546158334582,0.0035109376239799844,0.007256145566572804,0.011613868090455958,0.005793470162224187,0.004694464946026089,0.0036695074383006,0.003310069027323832,0.011084598331387183,0.0115557810253256,0.01834636644816504,0.017981010815555917,0.06424077390633189,0.05732191479900273,0.03364321023403701,0.044345849725632734,0.005166844136530487
Streptomyces sp. DSM 40750,0.0,0.0,0.0017217093560914615,0.0009886361478156735,0.0025826858019239417,0.0,0.0,0.0004075041435247705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010285380745510108,0.0008680080284065644,0.0007584620664678232,0.0010886869818076776,0.00044929079448091186
Streptomyces graminofaciens,0.00023443150165489103,0.0,0.0005111324650896526,0.0,0.0,0.0,0.0004405516951133488,0.0007018126916259936,0.0,0.0,0.0,0.0005854543857851675,0.00036666610256497044,0.000614669203474766,0.0,0.0,0.0007714035559132583,0.0006009286350506984,0.0009209896521394995,0.0005806330569640948,0.00044929079448091186
Mycobacterium spongiae,0.0,0.0,0.0,0.0,0.0,0.0,0.0002591480559490287,0.00033958678627064203,0.0,0.0,0.0,0.0,0.0004230762721903505,0.0,0.00047484713159956575,0.0004417938775320864,0.0004714132841692134,0.0003338492416948324,0.0008397258593036615,0.00047176435878332695,0.00029952719632060794
Rosistilla carotiformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033958678627064203,0.0,0.0,0.0,0.0,0.0007333322051299409,0.0007376030441697192,0.0012950376316351792,0.0,0.0006428362965943819,0.0004340040142032822,0.0,0.0,0.00031824764609064595
Curtobacterium sp. C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002699912445696404,0.0,0.000948077583084779,0.0,0.0
Natronosporangium hydrolyticum,0.0004102551278960593,0.0,0.0,0.0,0.0,0.0,0.0,0.0002490303099318042,0.0,0.0,0.0,0.0010132864369358668,0.00033846101775228036,0.000450757415881495,0.0006475188158175896,0.0005301526530385037,0.0006428362965943819,0.0005675437108812151,0.0002979672403980734,0.0,0.00037440899540075993
Sphingobacterium sp. DR205,0.0018949879717103692,0.0,0.00045732904771179445,0.0,0.0003826201188035469,0.0,0.0,0.0,0.0,0.0,0.00039482042057664685,0.0016437757754737394,0.0,0.0,0.0,0.0010603053060770074,0.0008142593090195503,0.0006343135592201815,0.000812637928358382,0.0009798182836269099,0.0007113770912614438
Paenibacillus sp. 37,0.00148473284381431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018464330628609128,0.0,0.0,0.0,0.0,0.0,0.003739111506982123,0.0,0.0,0.0022464539724045595
Desulfobulbus oralis,0.0018168441378254054,0.0,0.0,0.0,0.0,0.0,0.0,0.00033958678627064203,0.0,0.0,0.0,0.0009232165314304564,0.0,0.0,0.0005611829737085777,0.0007952289795577554,0.0012428168400824716,0.0014689366634572625,0.0005146706879603086,0.0010886869818076776,0.0005241725935610638
Marivivens sp. JLT3646,0.0,0.0,0.00029591879557821994,0.0,0.0,0.0,0.0003368924727337373,0.000384865024440061,0.0,0.0,0.00034837095933233544,0.0,0.00033846101775228036,0.0,0.0,0.0,0.0,0.0,0.000406318964179191,0.0,0.0
Geomonas subterranea,0.00031257533553985474,0.0,0.0,0.0,0.0,0.0,0.0004405516951133488,0.000769730048880122,0.000491567165279628,0.0,0.0003715956899544911,0.0,0.0014384593254471916,0.0011473825131528964,0.0023742356579978287,0.0,0.0,0.0004673889383727654,0.00035214310228863223,0.0,0.00037440899540075993
Vibrio parahaemolyticus,0.0037313680680070155,0.0010915181760929736,0.0008608546780457308,0.0005463515553718195,0.0008608952673079805,0.0019661250694287913,0.0011402514461757263,0.0014262645023366968,0.0007724626882965582,0.0012124777012915064,0.0011844612617299406,0.0029497894053021902,0.0014666644102598817,0.001680095822831027,0.003496601605414984,0.002562404489686101,0.0022284991615271906,0.0024370994643722766,0.001841979304278999,0.0019959261333140754,0.0010857860866622037
Methylacidimicrobium sp. B4,0.00021489554318365013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000270879309452794,0.0,0.0
Paenibacillus andongensis,0.0010549417574470096,0.0,0.00048423075640072357,0.0,0.0,0.0003862031386377983,0.0004664665007082516,0.0004075041435247705,0.0,0.00034198089010786077,0.0003715956899544911,0.0014636359644629188,0.00028205084812690036,0.0004917353627798128,0.0004316792105450597,0.0021206106121540147,0.0011999610869761793,0.002170020071016411,0.0011106051687564554,0.0012338452460487013,0.0008049793401116338
Benedictvirus theia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010670656368921656
uncultured Methanoregula sp.,0.0003711832109535775,0.0,0.000322820504267149,0.0002601674073199141,0.0,0.0,0.00028506286154393156,0.0006338953343718653,0.0005617910460338605,0.0,0.0,0.00033776214564528893,0.0005641016962538007,0.0007376030441697192,0.0009928621842536375,0.0011928434693366332,0.0007714035559132583,0.0008680080284065644,0.0005688465498508673,0.0007257913212051184,0.00028080674655056993
Desulfomicrobium sp. ZS1,0.0006446866295509503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007510495918045469,0.0008571150621258424,0.000701083407559148,0.00035214310228863223,0.0005080539248435829,0.0
Synechococcus sp. KORDI-52,0.00021489554318365013,0.0,0.0,0.0,0.0,0.0,0.0,0.00033958678627064203,0.0,0.0,0.0,0.0,0.0005076915266284206,0.0010244486724579433,0.0010791980263626494,0.0007952289795577554,0.0,0.0,0.00046049482606974975,0.0,0.0003369680958606839
Desulfitobacterium dichloroeliminans,0.0005470068371947458,0.0004961446254968062,0.0005649358824675109,0.0,0.0003826201188035469,0.0010532812871939955,0.0008811033902266976,0.0011772341924048925,0.0005266791056567443,0.0007461401238716963,0.0008128655717754493,0.0005179019566561098,0.0017487152583867819,0.0022128091325091573,0.0028490827895973946,0.0037552479590227342,0.001371384099401348,0.002069865298507961,0.00181489137333372,0.0007983704533256303,0.0012917110341326217
Halopseudomonas sabulinigri,0.00023443150165489103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010132864369358668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moraxella catarrhalis,0.0,0.0,0.0,0.0,0.0,0.0,0.00031097766713883445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008142593090195503,0.000701083407559148,0.0,0.0003628956606025592,0.0
Bartonella machadoae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004980606198636084,0.0,0.0,0.0,0.0,0.0,0.001065426619356261,0.0006906867368720956,0.0006626908162981296,0.0,0.0010683175734234637,0.0,0.0006895017551448625,0.0
Bradyrhizobium sp. CB3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033958678627064203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005341587867117319,0.0,0.0,0.0
Kitasatospora aureofaciens,0.0005274708787235048,0.0008269077091613436,0.0005918375911564399,0.0007544854812277507,0.0007333552277067982,0.0,0.0006996997510623775,0.0005659779771177368,0.0,0.0,0.0004877193430652696,0.0014861534408392714,0.000846152544380701,0.0009424927786613078,0.0010360301053081436,0.0007068702040513382,0.0007285478028069662,0.0,0.00048758275701502924,0.0005443434909038388,0.0007300975410314818
Mycoplasmopsis bovis,0.00148473284381431,0.0016538154183226871,0.001237478599690738,0.001404903999527536,0.0015304804752141875,0.0013341562971123941,0.0014512291133145605,0.000769730048880122,0.001123582092067721,0.001709904450539304,0.0012541354535964076,0.0022517476376352594,0.0015512796646979517,0.0010244486724579433,0.0012087017895261673,0.002341507550920058,0.001757085877357977,0.002937873326914525,0.002167034475622352,0.0022136635296756114,0.0007862588903415959
Lactobacillus helveticus,0.0005860787541372277,0.0,0.000941559804112518,0.0006764352590317766,0.00044639013860413805,0.0012288281683929946,0.001192081057365532,0.001154595073320183,0.000983134330559256,0.0016788152787113163,0.0014167085679514975,0.0005404194330324623,0.0014384593254471916,0.0013932501945428028,0.002072060210616287,0.0007510495918045469,0.0014570956056139323,0.0018695557534910616,0.0007855499974131026,0.0009072391515063981,0.0004305703447108739
Salinibacterium sp. ZJ450,0.0,0.0006615261673290748,0.0003497222129560781,0.0,0.0006377001980059114,0.0,0.0,0.00043014326260947997,0.000737350747919442,0.0,0.00027869676746586835,0.0,0.0005641016962538007,0.0007376030441697192,0.0007338546579266016,0.0008394083673109641,0.0005142690372755054,0.00036723416586431564,0.0,0.0,0.0
Limnobaculum parvum,0.00031257533553985474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040531457477434676,0.0,0.0,0.0,0.0,0.0,0.0005675437108812151,0.0,0.0003991852266628151,0.00037440899540075993
Pseudoalteromonas ulvae,0.0,0.0,0.0,0.0,0.0,0.0,0.000388722083923543,0.00033958678627064203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028080674655056993
Prochlorococcus sp. MIT 1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033958678627064203,0.0,0.0,0.0,0.0,0.0004794864418157306,0.0005736912565764482,0.0009496942631991315,0.0007952289795577554,0.0,0.0016024763601351958,0.00046049482606974975,0.0009435287175666539,0.0
Micromonospora sp. WMMA2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005358966114411106,0.0,0.0013382055526896851,0.0,0.0019285088897831454,0.0012352421942708799,0.0,0.0,0.0
Candidatus Profftia tarda,0.00023443150165489103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006304893385378727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terribacillus saccharophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008394076393556582,0.0,0.0006530068149142253,0.0,0.0,0.0,0.0012370228570898418,0.0011999610869761793,0.0022367899193553773,0.0006230224117414262,0.0010523974157474218,0.0
Microbulbifer thermotolerans,0.0,0.0,0.00037662392164500725,0.0002861841480519055,0.0003826201188035469,0.0,0.0,0.00047542150077889894,0.0,0.0,0.0,0.0,0.0,0.0,0.0006906867368720956,0.0006185114285449209,0.0008999708152321347,0.0007678532558981145,0.000677198273631985,0.0006532121890846066,0.00028080674655056993
Buchavirus oralis,0.0,0.0,0.0,0.0,0.0,0.00045642189111739807,0.0,0.0005206997389483178,0.0,0.000994853498495595,0.002299248331593414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arcobacter defluvii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011483912951939824,0.0,0.0,0.0,0.0,0.0,0.000834623104237081,0.0,0.0012701348121089574,0.0
Photobacterium sp. TLY01,0.0,0.000396915700397445,0.00037662392164500725,0.0,0.0003507351089032513,0.0,0.0003628072783286401,0.000384865024440061,0.0,0.0,0.0,0.00040531457477434676,0.0,0.0,0.0,0.000485973265285295,0.0,0.0,0.0003250551713433528,0.0,0.0
Porphyromonas cangingivalis,0.003379720815524679,0.0004299920087638986,0.0008877563867346598,0.0008065189626917336,0.0006377001980059114,0.0,0.0006219553342776689,0.0007018126916259936,0.0006320149267880931,0.0,0.0004180451511988025,0.009232165314304564,0.0006769220355045607,0.001065426619356261,0.0010360301053081436,0.0007952289795577554,0.0012428168400824716,0.0004673889383727654,0.001083517237811176,0.0015604513405910044,0.0010670656368921656
